source,target,weight,type,code
#ff,#1delice,1,undirected,#ff_to_#1delice
#ps,#narbonne,1,undirected,#ps_to_#narbonne
#ps,#courteau,1,undirected,#ps_to_#courteau
#ps,#sigean,1,undirected,#ps_to_#sigean
#narbonne,#courteau,1,undirected,#narbonne_to_#courteau
#narbonne,#sigean,1,undirected,#narbonne_to_#sigean
#courteau,#sigean,1,undirected,#courteau_to_#sigean
#sarkozy,#sarkocasuffit,1,undirected,#sarkozy_to_#sarkocasuffit
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#sarkocasuffit,#fh2012,1,undirected,#sarkocasuffit_to_#fh2012
#pouvoirdachat,#ns2012,1,undirected,#pouvoirdachat_to_#ns2012
#republiqueirreprochable,#borloo,1,undirected,#republiqueirreprochable_to_#borloo
#republiqueirreprochable,#veolia,1,undirected,#republiqueirreprochable_to_#veolia
#republiqueirreprochable,#lccm,1,undirected,#republiqueirreprochable_to_#lccm
#republiqueirreprochable,#fh2012,1,undirected,#republiqueirreprochable_to_#fh2012
#borloo,#veolia,1,undirected,#borloo_to_#veolia
#borloo,#lccm,1,undirected,#borloo_to_#lccm
#borloo,#fh2012,1,undirected,#borloo_to_#fh2012
#veolia,#lccm,1,undirected,#veolia_to_#lccm
#veolia,#fh2012,1,undirected,#veolia_to_#fh2012
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#ville,#annonay,1,undirected,#ville_to_#annonay
#ville,#verybadtrip,1,undirected,#ville_to_#verybadtrip
#annonay,#verybadtrip,1,undirected,#annonay_to_#verybadtrip
#potemkine,#lccm,1,undirected,#potemkine_to_#lccm
#potemkine,#fh2012,1,undirected,#potemkine_to_#fh2012
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#marseille,#fh2012,1,undirected,#marseille_to_#fh2012
#marseille,#lccm,1,undirected,#marseille_to_#lccm
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#incohérence,#umpanique,1,undirected,#incohérence_to_#umpanique
#parisien,#fh2012,1,undirected,#parisien_to_#fh2012
#parisien,#lccm,1,undirected,#parisien_to_#lccm
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#tf1,#fh2012,1,undirected,#tf1_to_#fh2012
#tf1,#nicolassarkozy,1,undirected,#tf1_to_#nicolassarkozy
#fh2012,#nicolassarkozy,1,undirected,#fh2012_to_#nicolassarkozy
#tf1,#fh2012,1,undirected,#tf1_to_#fh2012
#directan,#tvasociale,1,undirected,#directan_to_#tvasociale
#fh2012,#gramsci,1,undirected,#fh2012_to_#gramsci
#sarkozy,#candidat,1,undirected,#sarkozy_to_#candidat
#candidat,#sarkozy,1,undirected,#candidat_to_#sarkozy
#sarkozy,#hollande,1,undirected,#sarkozy_to_#hollande
#sarkozy,#candidat,1,undirected,#sarkozy_to_#candidat
#sarkozy,#ps,1,undirected,#sarkozy_to_#ps
#candidat,#ps,1,undirected,#candidat_to_#ps
#sarkozy,#candidat,1,undirected,#sarkozy_to_#candidat
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#directan,#tvasociale,1,undirected,#directan_to_#tvasociale
#ump,#tvasociale,1,undirected,#ump_to_#tvasociale
#ump,#référendumselectif,1,undirected,#ump_to_#référendumselectif
#tvasociale,#référendumselectif,1,undirected,#tvasociale_to_#référendumselectif
#directan,#brardpower,1,undirected,#directan_to_#brardpower
#lci,#lccm,1,undirected,#lci_to_#lccm
#directan,#tvasociale,1,undirected,#directan_to_#tvasociale
#ayrault,#référendum,1,undirected,#ayrault_to_#référendum
#ayrault,#tvasociale,1,undirected,#ayrault_to_#tvasociale
#ayrault,#sarkozy,1,undirected,#ayrault_to_#sarkozy
#ayrault,#umpanique,1,undirected,#ayrault_to_#umpanique
#référendum,#tvasociale,1,undirected,#référendum_to_#tvasociale
#référendum,#sarkozy,1,undirected,#référendum_to_#sarkozy
#référendum,#umpanique,1,undirected,#référendum_to_#umpanique
#tvasociale,#sarkozy,1,undirected,#tvasociale_to_#sarkozy
#tvasociale,#umpanique,1,undirected,#tvasociale_to_#umpanique
#sarkozy,#umpanique,1,undirected,#sarkozy_to_#umpanique
#ump,#référendum,1,undirected,#ump_to_#référendum
#ump,#tvasociale,1,undirected,#ump_to_#tvasociale
#ump,#lccm,1,undirected,#ump_to_#lccm
#référendum,#tvasociale,1,undirected,#référendum_to_#tvasociale
#référendum,#lccm,1,undirected,#référendum_to_#lccm
#tvasociale,#lccm,1,undirected,#tvasociale_to_#lccm
#umpanique,#lccm,1,undirected,#umpanique_to_#lccm
#sarkozy,#sauverlesmeubles,1,undirected,#sarkozy_to_#sauverlesmeubles
#bourdin2012,#rmc,1,undirected,#bourdin2012_to_#rmc
#bourdin2012,#bfm,1,undirected,#bourdin2012_to_#bfm
#bourdin2012,#fh2012,1,undirected,#bourdin2012_to_#fh2012
#rmc,#bfm,1,undirected,#rmc_to_#bfm
#rmc,#fh2012,1,undirected,#rmc_to_#fh2012
#bfm,#fh2012,1,undirected,#bfm_to_#fh2012
#périmé,#umpanique,1,undirected,#périmé_to_#umpanique
#boutin,#saintvalentinavecchristine,1,undirected,#boutin_to_#saintvalentinavecchristine
#boutin,#tvasociale,1,undirected,#boutin_to_#tvasociale
#boutin,#umpanique,1,undirected,#boutin_to_#umpanique
#saintvalentinavecchristine,#tvasociale,1,undirected,#saintvalentinavecchristine_to_#tvasociale
#saintvalentinavecchristine,#umpanique,1,undirected,#saintvalentinavecchristine_to_#umpanique
#tvasociale,#umpanique,1,undirected,#tvasociale_to_#umpanique
#boutin,#morin,1,undirected,#boutin_to_#morin
#tvasociale,#fh2012,1,undirected,#tvasociale_to_#fh2012
#umpanique,#tvasociale,1,undirected,#umpanique_to_#tvasociale
#ump,#tvasociale,1,undirected,#ump_to_#tvasociale
#ump,#fh2012,1,undirected,#ump_to_#fh2012
#tvasociale,#fh2012,1,undirected,#tvasociale_to_#fh2012
#ump,#tvasociale,1,undirected,#ump_to_#tvasociale
#ump,#sarkozy,1,undirected,#ump_to_#sarkozy
#ump,#fh2012,1,undirected,#ump_to_#fh2012
#tvasociale,#sarkozy,1,undirected,#tvasociale_to_#sarkozy
#tvasociale,#fh2012,1,undirected,#tvasociale_to_#fh2012
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#sarkozy,#lccm,1,undirected,#sarkozy_to_#lccm
#sarkozy,#changervite,1,undirected,#sarkozy_to_#changervite
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#lccm,#changervite,1,undirected,#lccm_to_#changervite
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#changervite,#fh2012,1,undirected,#changervite_to_#fh2012
#nice06,#alerteelectrique,1,undirected,#nice06_to_#alerteelectrique
#ps,#directan,1,undirected,#ps_to_#directan
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#matinale,#c,1,undirected,#matinale_to_#c
#matinale,#fh2012,1,undirected,#matinale_to_#fh2012
#matinale,#lccm,1,undirected,#matinale_to_#lccm
#matinale,#ensemble,1,undirected,#matinale_to_#ensemble
#c,#fh2012,1,undirected,#c_to_#fh2012
#c,#lccm,1,undirected,#c_to_#lccm
#c,#ensemble,1,undirected,#c_to_#ensemble
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#fh2012,#ensemble,1,undirected,#fh2012_to_#ensemble
#lccm,#ensemble,1,undirected,#lccm_to_#ensemble
#france2,#fh2012,1,undirected,#france2_to_#fh2012
#matinale,#canal,1,undirected,#matinale_to_#canal
#matinale,#fh2012,1,undirected,#matinale_to_#fh2012
#canal,#fh2012,1,undirected,#canal_to_#fh2012
#alerteelectrique,#nice06,1,undirected,#alerteelectrique_to_#nice06
#aubry,#fillon,1,undirected,#aubry_to_#fillon
#aubry,#dpda,1,undirected,#aubry_to_#dpda
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#aubry,#dpda,1,undirected,#aubry_to_#dpda
#aubry,#fillon,1,undirected,#aubry_to_#fillon
#aubry,#dpda,1,undirected,#aubry_to_#dpda
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#dpda,#bonsangmaiscestbiensur,1,undirected,#dpda_to_#bonsangmaiscestbiensur
#dpda,#changement,1,undirected,#dpda_to_#changement
#dpda,#fh2012,1,undirected,#dpda_to_#fh2012
#changement,#fh2012,1,undirected,#changement_to_#fh2012
#aubry,#fillon,1,undirected,#aubry_to_#fillon
#aubry,#dpda,1,undirected,#aubry_to_#dpda
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#aubry,#fillon,1,undirected,#aubry_to_#fillon
#aubry,#dpda,1,undirected,#aubry_to_#dpda
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#fillon,#fh2012,1,undirected,#fillon_to_#fh2012
#dpda,#fh2012,1,undirected,#dpda_to_#fh2012
#france2,#dpda,1,undirected,#france2_to_#dpda
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#fillon,#fh2012,1,undirected,#fillon_to_#fh2012
#dpda,#fh2012,1,undirected,#dpda_to_#fh2012
#fillon,#dpda,1,undirected,#fillon_to_#dpda
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#directan,#madeinfrance,1,undirected,#directan_to_#madeinfrance
#pecresse,#baroin,1,undirected,#pecresse_to_#baroin
#pecresse,#tva,1,undirected,#pecresse_to_#tva
#pecresse,#extasy,1,undirected,#pecresse_to_#extasy
#pecresse,#qag,1,undirected,#pecresse_to_#qag
#baroin,#tva,1,undirected,#baroin_to_#tva
#baroin,#extasy,1,undirected,#baroin_to_#extasy
#baroin,#qag,1,undirected,#baroin_to_#qag
#tva,#extasy,1,undirected,#tva_to_#extasy
#tva,#qag,1,undirected,#tva_to_#qag
#extasy,#qag,1,undirected,#extasy_to_#qag
#extasy,#qag,1,undirected,#extasy_to_#qag
#semoquerdumonde,#lccm,1,undirected,#semoquerdumonde_to_#lccm
#semoquerdumonde,#qag,1,undirected,#semoquerdumonde_to_#qag
#lccm,#qag,1,undirected,#lccm_to_#qag
#france5,#fh2012,1,undirected,#france5_to_#fh2012
#france5,#lccm,1,undirected,#france5_to_#lccm
#france5,#changement,1,undirected,#france5_to_#changement
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#lccm,#changement,1,undirected,#lccm_to_#changement
#sarkozy,#rtl,1,undirected,#sarkozy_to_#rtl
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#rtl,#fh2012,1,undirected,#rtl_to_#fh2012
#rtl,#fh2012,1,undirected,#rtl_to_#fh2012
#rtl,#fh2012,1,undirected,#rtl_to_#fh2012
#rtl,#lccm,1,undirected,#rtl_to_#lccm
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#tva,#sarkoshow,1,undirected,#tva_to_#sarkoshow
#tva,#lccm,1,undirected,#tva_to_#lccm
#tva,#contradiction,1,undirected,#tva_to_#contradiction
#sarkoshow,#lccm,1,undirected,#sarkoshow_to_#lccm
#sarkoshow,#contradiction,1,undirected,#sarkoshow_to_#contradiction
#lccm,#contradiction,1,undirected,#lccm_to_#contradiction
#sarkozy,#lccm,1,undirected,#sarkozy_to_#lccm
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#hollande,#sarkozy,1,undirected,#hollande_to_#sarkozy
#sakoshow,#fh2012,1,undirected,#sakoshow_to_#fh2012
#sarkoshow,#fh2012,1,undirected,#sarkoshow_to_#fh2012
#sarkoshow,#inaudible,1,undirected,#sarkoshow_to_#inaudible
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#lccm,#sarkoshow,1,undirected,#lccm_to_#sarkoshow
#fh2012,#sarkoshow,1,undirected,#fh2012_to_#sarkoshow
#fh2012,#sarko2012,1,undirected,#fh2012_to_#sarko2012
#sarkoshow,#aaa,1,undirected,#sarkoshow_to_#aaa
#rtl,#apathie,1,undirected,#rtl_to_#apathie
#rtl,#fh2012,1,undirected,#rtl_to_#fh2012
#rtl,#lccm,1,undirected,#rtl_to_#lccm
#apathie,#fh2012,1,undirected,#apathie_to_#fh2012
#apathie,#lccm,1,undirected,#apathie_to_#lccm
#fh2012,#lccm,1,undirected,#fh2012_to_#lccm
#donc,#tvasociale,1,undirected,#donc_to_#tvasociale
#nice06,#ogcnice,1,undirected,#nice06_to_#ogcnice
#bourget,#dpda,1,undirected,#bourget_to_#dpda
#bourget,#fh2012,1,undirected,#bourget_to_#fh2012
#dpda,#fh2012,1,undirected,#dpda_to_#fh2012
#ump,#hôpital,1,undirected,#ump_to_#hôpital
#ump,#charité,1,undirected,#ump_to_#charité
#ump,#risible,1,undirected,#ump_to_#risible
#hôpital,#charité,1,undirected,#hôpital_to_#charité
#hôpital,#risible,1,undirected,#hôpital_to_#risible
#charité,#risible,1,undirected,#charité_to_#risible
#ff,#fh2012,1,undirected,#ff_to_#fh2012
#ff,#fh2012,1,undirected,#ff_to_#fh2012
#ff,#lccm,1,undirected,#ff_to_#lccm
#ff,#fh2012,1,undirected,#ff_to_#fh2012
#ff,#changement,1,undirected,#ff_to_#changement
#lccm,#fh2012,1,undirected,#lccm_to_#fh2012
#lccm,#changement,1,undirected,#lccm_to_#changement
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#sarkozy,#dpda,1,undirected,#sarkozy_to_#dpda
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#dpda,#fh2012,1,undirected,#dpda_to_#fh2012
#dpda,#fh21012,1,undirected,#dpda_to_#fh21012
#dpda,#presidentielle2012,1,undirected,#dpda_to_#presidentielle2012
#fh21012,#presidentielle2012,1,undirected,#fh21012_to_#presidentielle2012
#fog,#mépris,1,undirected,#fog_to_#mépris
#juppé,#fh2012,1,undirected,#juppé_to_#fh2012
#juppé,#dpda,1,undirected,#juppé_to_#dpda
#juppé,#presidentielle2012,1,undirected,#juppé_to_#presidentielle2012
#juppé,#presidentielle,1,undirected,#juppé_to_#presidentielle
#fh2012,#dpda,1,undirected,#fh2012_to_#dpda
#fh2012,#presidentielle2012,1,undirected,#fh2012_to_#presidentielle2012
#fh2012,#presidentielle,1,undirected,#fh2012_to_#presidentielle
#dpda,#presidentielle2012,1,undirected,#dpda_to_#presidentielle2012
#dpda,#presidentielle,1,undirected,#dpda_to_#presidentielle
#presidentielle2012,#presidentielle,1,undirected,#presidentielle2012_to_#presidentielle
#sarkozy,#dpda,1,undirected,#sarkozy_to_#dpda
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#sarkozy,#présidentielle,1,undirected,#sarkozy_to_#présidentielle
#dpda,#fh2012,1,undirected,#dpda_to_#fh2012
#dpda,#présidentielle,1,undirected,#dpda_to_#présidentielle
#fh2012,#présidentielle,1,undirected,#fh2012_to_#présidentielle
#fh2012,#juppé,1,undirected,#fh2012_to_#juppé
#sarkozy,#dpda,1,undirected,#sarkozy_to_#dpda
#ump,#umpanique,1,undirected,#ump_to_#umpanique
#ump,#fh2012,1,undirected,#ump_to_#fh2012
#umpanique,#fh2012,1,undirected,#umpanique_to_#fh2012
#ump,#nice06,1,undirected,#ump_to_#nice06
#qag,#directan,1,undirected,#qag_to_#directan
#directan,#freemobile,1,undirected,#directan_to_#freemobile
#vivementlechangement2012,#fh2012,1,undirected,#vivementlechangement2012_to_#fh2012
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#sarkozy,#presidentielle2012,1,undirected,#sarkozy_to_#presidentielle2012
#fh2012,#presidentielle2012,1,undirected,#fh2012_to_#presidentielle2012
#freemobile,#an,1,undirected,#freemobile_to_#an
#bfmtv,#fh2012,1,undirected,#bfmtv_to_#fh2012
#bfmtv,#changement,1,undirected,#bfmtv_to_#changement
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#ump,#sarkozy,1,undirected,#ump_to_#sarkozy
#ump,#fh2012,1,undirected,#ump_to_#fh2012
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#bfmtv,#rmc,1,undirected,#bfmtv_to_#rmc
#bfmtv,#bourdin,1,undirected,#bfmtv_to_#bourdin
#bfmtv,#fh2012,1,undirected,#bfmtv_to_#fh2012
#bfmtv,#changement,1,undirected,#bfmtv_to_#changement
#rmc,#bourdin,1,undirected,#rmc_to_#bourdin
#rmc,#fh2012,1,undirected,#rmc_to_#fh2012
#rmc,#changement,1,undirected,#rmc_to_#changement
#bourdin,#fh2012,1,undirected,#bourdin_to_#fh2012
#bourdin,#changement,1,undirected,#bourdin_to_#changement
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#bourdin,#rmc,1,undirected,#bourdin_to_#rmc
#bourdin,#bfmtv,1,undirected,#bourdin_to_#bfmtv
#bourdin,#fh2012,1,undirected,#bourdin_to_#fh2012
#bourdin,#changement,1,undirected,#bourdin_to_#changement
#bourdin,#ps,1,undirected,#bourdin_to_#ps
#rmc,#bfmtv,1,undirected,#rmc_to_#bfmtv
#rmc,#fh2012,1,undirected,#rmc_to_#fh2012
#rmc,#changement,1,undirected,#rmc_to_#changement
#rmc,#ps,1,undirected,#rmc_to_#ps
#bfmtv,#fh2012,1,undirected,#bfmtv_to_#fh2012
#bfmtv,#changement,1,undirected,#bfmtv_to_#changement
#bfmtv,#ps,1,undirected,#bfmtv_to_#ps
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#changement,#ps,1,undirected,#changement_to_#ps
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#fh2012,#ps,1,undirected,#fh2012_to_#ps
#changement,#ps,1,undirected,#changement_to_#ps
#hortefeux,#hollande,1,undirected,#hortefeux_to_#hollande
#aubry,#fh2012,1,undirected,#aubry_to_#fh2012
#aubry,#bourget,1,undirected,#aubry_to_#bourget
#fh2012,#bourget,1,undirected,#fh2012_to_#bourget
#fh2012,#bourget,1,undirected,#fh2012_to_#bourget
#bourget,#hollande,1,undirected,#bourget_to_#hollande
#fh2012,#changement,1,undirected,#fh2012_to_#changement
#fh2012,#présidentielle2012,1,undirected,#fh2012_to_#présidentielle2012
#changement,#présidentielle2012,1,undirected,#changement_to_#présidentielle2012
#fh2012,#avosecrans,1,undirected,#fh2012_to_#avosecrans
#sopa,#pipa,1,undirected,#sopa_to_#pipa
#sommetcrise,#tvasociale,1,undirected,#sommetcrise_to_#tvasociale
#franceinfo,#france3,1,undirected,#franceinfo_to_#france3
#franceinfo,#fh2012,1,undirected,#franceinfo_to_#fh2012
#france3,#fh2012,1,undirected,#france3_to_#fh2012
#bayrou,#sarkozy,1,undirected,#bayrou_to_#sarkozy
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#sarkozy,#sommetcrise,1,undirected,#sarkozy_to_#sommetcrise
#sarkozy,#presidentielle2012,1,undirected,#sarkozy_to_#presidentielle2012
#fh2012,#sommetcrise,1,undirected,#fh2012_to_#sommetcrise
#fh2012,#presidentielle2012,1,undirected,#fh2012_to_#presidentielle2012
#sommetcrise,#presidentielle2012,1,undirected,#sommetcrise_to_#presidentielle2012
#tvasociale,#sommetcrise,1,undirected,#tvasociale_to_#sommetcrise
#tvasociale,#sommetcrise,1,undirected,#tvasociale_to_#sommetcrise
#sarkozy,#vivementlechangement,1,undirected,#sarkozy_to_#vivementlechangement
#sarkozy,#fh2012,1,undirected,#sarkozy_to_#fh2012
#vivementlechangement,#fh2012,1,undirected,#vivementlechangement_to_#fh2012
#qag,#bertrand,1,undirected,#qag_to_#bertrand
#sarkozy,#jdcjdr,1,undirected,#sarkozy_to_#jdcjdr
#sarkozy,#qag,1,undirected,#sarkozy_to_#qag
#jdcjdr,#qag,1,undirected,#jdcjdr_to_#qag
#sarkozy,#ps,1,undirected,#sarkozy_to_#ps
#fh2012,#honte,1,undirected,#fh2012_to_#honte
#longuet,#accoyer,1,undirected,#longuet_to_#accoyer
#longuet,#morano,1,undirected,#longuet_to_#morano
#accoyer,#morano,1,undirected,#accoyer_to_#morano
#chatel,#travaillerplus,1,undirected,#chatel_to_#travaillerplus
#chatel,#austérité,1,undirected,#chatel_to_#austérité
#travaillerplus,#austérité,1,undirected,#travaillerplus_to_#austérité
#jdd,#cestpasmoicestlesautres,1,undirected,#jdd_to_#cestpasmoicestlesautres
#jdd,#fillon,1,undirected,#jdd_to_#fillon
#cestpasmoicestlesautres,#fillon,1,undirected,#cestpasmoicestlesautres_to_#fillon
#fillon,#hollande,1,undirected,#fillon_to_#hollande
#aaa,#fh2012,1,undirected,#aaa_to_#fh2012
#aaa,#paquetfiscal,1,undirected,#aaa_to_#paquetfiscal
#aaa,#bouclier,1,undirected,#aaa_to_#bouclier
#aaa,#isf,1,undirected,#aaa_to_#isf
#paquetfiscal,#bouclier,1,undirected,#paquetfiscal_to_#bouclier
#paquetfiscal,#isf,1,undirected,#paquetfiscal_to_#isf
#bouclier,#isf,1,undirected,#bouclier_to_#isf
#fh2012,#enfumageump,1,undirected,#fh2012_to_#enfumageump
#leselectionspourlesnuls,#guéant,1,undirected,#leselectionspourlesnuls_to_#guéant
#tvaantisociale,#pouvoirdachat,1,undirected,#tvaantisociale_to_#pouvoirdachat
#tvaantisociale,#fh2012,1,undirected,#tvaantisociale_to_#fh2012
#pouvoirdachat,#fh2012,1,undirected,#pouvoirdachat_to_#fh2012
#fusioncsgir,#fh2012,1,undirected,#fusioncsgir_to_#fh2012
#législatives,#ump,1,undirected,#législatives_to_#ump
#paris,#fillon,1,undirected,#paris_to_#fillon
#paris,#legislatives,1,undirected,#paris_to_#legislatives
#paris,#circo7502,1,undirected,#paris_to_#circo7502
#fillon,#legislatives,1,undirected,#fillon_to_#legislatives
#fillon,#circo7502,1,undirected,#fillon_to_#circo7502
#legislatives,#circo7502,1,undirected,#legislatives_to_#circo7502
#fillon,#circo7502,1,undirected,#fillon_to_#circo7502
#paris,#fillon,1,undirected,#paris_to_#fillon
#paris,#legislatives,1,undirected,#paris_to_#legislatives
#paris,#circo7502,1,undirected,#paris_to_#circo7502
#fillon,#legislatives,1,undirected,#fillon_to_#legislatives
#fillon,#circo7502,1,undirected,#fillon_to_#circo7502
#legislatives,#circo7502,1,undirected,#legislatives_to_#circo7502
#paris,#fillon,1,undirected,#paris_to_#fillon
#paris,#legislatives,1,undirected,#paris_to_#legislatives
#paris,#circo7502,1,undirected,#paris_to_#circo7502
#fillon,#legislatives,1,undirected,#fillon_to_#legislatives
#fillon,#circo7502,1,undirected,#fillon_to_#circo7502
#legislatives,#circo7502,1,undirected,#legislatives_to_#circo7502
#fillon,#legislatives,1,undirected,#fillon_to_#legislatives
#fillon,#circo7502,1,undirected,#fillon_to_#circo7502
#legislatives,#circo7502,1,undirected,#legislatives_to_#circo7502
#legislatives,#ump,1,undirected,#legislatives_to_#ump
#legislatives,#extcirco03,1,undirected,#legislatives_to_#extcirco03
#ump,#extcirco03,1,undirected,#ump_to_#extcirco03
#fillon,#legislatives,1,undirected,#fillon_to_#legislatives
#fillon,#circo7502,1,undirected,#fillon_to_#circo7502
#legislatives,#circo7502,1,undirected,#legislatives_to_#circo7502
#fillon,#legislatives,1,undirected,#fillon_to_#legislatives
#fillon,#circo7502,1,undirected,#fillon_to_#circo7502
#legislatives,#circo7502,1,undirected,#legislatives_to_#circo7502
#paris,#fillon,1,undirected,#paris_to_#fillon
#paris,#legislatives,1,undirected,#paris_to_#legislatives
#paris,#circo7502,1,undirected,#paris_to_#circo7502
#fillon,#legislatives,1,undirected,#fillon_to_#legislatives
#fillon,#circo7502,1,undirected,#fillon_to_#circo7502
#legislatives,#circo7502,1,undirected,#legislatives_to_#circo7502
