id,label,count
#sidagate,#sidagate,1
#indigestion,#indigestion,1
#grillé,#grillé,1
#milouda,#milouda,1
#umpcontrelaruralité,#umpcontrelaruralité,1
#pasbiendesemoquer,#pasbiendesemoquer,1
#doublenat,#doublenat,1
#supporter,#supporter,1
#valeriedamidot,#valeriedamidot,1
#avocateam,#avocateam,1
#deontologie,#deontologie,1
#unargumentenmoinspourmarinelepen,#unargumentenmoinspourmarinelepen,1
#effetbourget,#effetbourget,1
#fan,#fan,2
#seriestvcultes,#seriestvcultes,1
#stamand,#stamand,12
#6mai2012,#6mai2012,1
#etcajaime,#etcajaime,1
#colin,#colin,1
#mauduit,#mauduit,1
#naufragedelump,#naufragedelump,1
#meduse,#meduse,1
#feuilleblanche,#feuilleblanche,2
#missionimpossible,#missionimpossible,2
#commeunlundi,#commeunlundi,2
#resterzen,#resterzen,1
#manquedemoyens,#manquedemoyens,1
#vivelefoot,#vivelefoot,1
#mesbbmoitiémarocains,#mesbbmoitiémarocains,1
#scud,#scud,1
#unef,#unef,1
#mjs,#mjs,2
#lebourget,#lebourget,5
#souvenirsouvenirs,#souvenirsouvenirs,1
#lemondestpetit,#lemondestpetit,1
#provencialalacapitale,#provencialalacapitale,1
#marché,#marché,2
#ferrat,#ferrat,1
#ivanlevai,#ivanlevai,1
#troptard,#troptard,1
#indépendance,#indépendance,1
#énergie,#énergie,2
#ausecours,#ausecours,1
#presidentielles2012,#presidentielles2012,4
#point,#point,1
#plombé,#plombé,1
#camaradesdups,#camaradesdups,1
#sarkozyste,#sarkozyste,1
#louche,#louche,1
#lundi,#lundi,1
#supprimonslelundi,#supprimonslelundi,1
#lesvoeux,#lesvoeux,1
#pubdeguisee,#pubdeguisee,1
#francoislesbre,#francoislesbre,1
#sdf,#sdf,2
#casepassecommecavecsarko,#casepassecommecavecsarko,1
#silagauchepasse,#silagauchepasse,3
#quivoleunoeufneedalawer,#quivoleunoeufneedalawer,1
#lemaire,#lemaire,1
#enjeupourleloiret,#enjeupourleloiret,1
#sarkomasauver,#sarkomasauver,1
#laratourou,#laratourou,1
#mdr,#mdr,3
#fauxplat,#fauxplat,1
#sondagejdd,#sondagejdd,1
#generationmitterrand,#generationmitterrand,1
#nanti,#nanti,1
#jacklang2017,#jacklang2017,1
#memesvaleurs,#memesvaleurs,1
#vosges,#vosges,1
#federer,#federer,2
#doha,#doha,1
#suisses,#suisses,2
#evadesfiscaux,#evadesfiscaux,1
#parissceaux,#parissceaux,1
#tuesendroit,#tuesendroit,4
#stagiaires,#stagiaires,1
#ilnefautpasvendrelapeaudelours,#ilnefautpasvendrelapeaudelours,1
#médiapart,#médiapart,1
#evadefiscal,#evadefiscal,1
#onemauraitriendit,#onemauraitriendit,1
#seriencours,#seriencours,1
#nul,#nul,1
#repondreatoutes,#repondreatoutes,1
#vivelesvoeuxparmail,#vivelesvoeuxparmail,1
#tacle,#tacle,1
#vivemarianne,#vivemarianne,1
#passioncommune,#passioncommune,1
#memesitunaspasreponduaumienlasemainederniere,#memesitunaspasreponduaumienlasemainederniere,1
#tristesse,#tristesse,1
#hard,#hard,1
#changement2012,#changement2012,1
#jetwitten96,#jetwitten96,4
#villepin,#villepin,5
#val,#val,1
#xaviermathieu,#xaviermathieu,1
#galut2012,#galut2012,1
#primairesps,#primairesps,1
#primaires,#primaires,2
#nofault,#nofault,1
#determinismepolitique,#determinismepolitique,1
#corolle,#corolle,1
#demago,#demago,2
#leg2012,#leg2012,1
#voeuxexpurges,#voeuxexpurges,1
#contentdefairedupenaletdutravail,#contentdefairedupenaletdutravail,1
#voeux2012,#voeux2012,4
#circo7512,#circo7512,16
#circo5001,#circo5001,12
#manche,#manche,43
#paris15,#paris15,31
#stopcontrefaçon,#stopcontrefaçon,1
#lwt,#lwt,6
#circo2101,#circo2101,6
#legislative2012,#legislative2012,3
#cotedor,#cotedor,45
#lyndaboutheon,#lyndaboutheon,1
#gerardsegura,#gerardsegura,1
#bretagne,#bretagne,4
#circo7513,#circo7513,28
#bondy,#bondy,6
#rer,#rer,6
#courneuve,#courneuve,4
#aubervilliers,#aubervilliers,7
#proximité,#proximité,21
#alphand,#alphand,1
#circo7501,#circo7501,1
#pavillons,#pavillons,2
#fhollande2012,#fhollande2012,38
#votefh2012,#votefh2012,1
#bassenormandie,#bassenormandie,3
#rebsamen,#rebsamen,13
#langlet,#langlet,1
#stmaurice,#stmaurice,1
#adler,#adler,1
#nsconcorde150412,#nsconcorde150412,1
#nsarkozy,#nsarkozy,4
#radiocampus,#radiocampus,1
#rjc,#rjc,1
#mélanchon,#mélanchon,2
#sidaction,#sidaction,2
#pse,#pse,2
#sidaction2012,#sidaction2012,1
#sauvadet,#sauvadet,9
#mjs21,#mjs21,2
#nuitdestitans,#nuitdestitans,1
#côted,#côted,1
#cg93,#cg93,1
#cmdijon,#cmdijon,5
#audreypulvar,#audreypulvar,1
#lavoixestlibre,#lavoixestlibre,4
#fr3,#fr3,3
#politiquementshow,#politiquementshow,1
#rerb,#rerb,1
#dpeda,#dpeda,1
#faim,#faim,1
#salondelagriculture,#salondelagriculture,2
#google,#google,3
#stvalentin,#stvalentin,3
#fontainedouche,#fontainedouche,2
#assemblee,#assemblee,1
#gilad,#gilad,1
#shalit,#shalit,1
#gg,#gg,7
#voiessurberges,#voiessurberges,2
#campusdijon,#campusdijon,1
#joyeuxanniversaire,#joyeuxanniversaire,1
#grandesgueules,#grandesgueules,1
#berges,#berges,1
#populisme,#populisme,2
#yutz,#yutz,7
#luxembourg,#luxembourg,2
#grommerch2012,#grommerch2012,20
#oudrenne,#oudrenne,1
#kanfen,#kanfen,1
#meudon,#meudon,2
#garche,#garche,1
#boulogne,#boulogne,59
#chaville,#chaville,4
#circo7609,#circo7609,5
#grindorff,#grindorff,1
#rémeling,#rémeling,1
#lescopainsdabord,#lescopainsdabord,1
#circo9208,#circo9208,9
#enroutepourlaprod2,#enroutepourlaprod2,5
#circo9106,#circo9106,1
#circo9102,#circo9102,1
#circo7903,#circo7903,4
#thouars,#thouars,3
#nord79,#nord79,10
#bressuire,#bressuire,1
#volstroff,#volstroff,1
#sevres,#sevres,1
#bertrange,#bertrange,1
#guénange,#guénange,1
#eg2012,#eg2012,3
#circo9108,#circo9108,1
#circo9107,#circo9107,1
#basserentgen,#basserentgen,1
#hettangegrande,#hettangegrande,1
#bolbec,#bolbec,2
#bettelainville,#bettelainville,1
#metzervisse,#metzervisse,1
#airvault,#airvault,1
#motivésmotivés,#motivésmotivés,1
#mia,#mia,2
#cerizay,#cerizay,2
#rettel,#rettel,1
#koenigsmacker,#koenigsmacker,1
#france24,#france24,12
#femmes,#femmes,4
#fhsemoquedesfrançais,#fhsemoquedesfrançais,1
#circo9104,#circo9104,1
#puttelange,#puttelange,1
#sierck,#sierck,1
#enattendantlepr,#enattendantlepr,2
#hdv,#hdv,1
#enagrandesection,#enagrandesection,1
#congratulationsmisterpresident,#congratulationsmisterpresident,1
#gavisse,#gavisse,1
#thionville,#thionville,4
#luttedesplaces,#luttedesplaces,1
#distroff,#distroff,1
#illange,#illange,1
#mandats,#mandats,1
#burqua,#burqua,1
#chamarande,#chamarande,2
#yébleron,#yébleron,1
#manom,#manom,1
#basseham,#basseham,1
#cattenom,#cattenom,1
#avionsssss,#avionsssss,1
#ue,#ue,11
#ms,#ms,1
#martinschulz,#martinschulz,1
#mittal,#mittal,1
#breistroff,#breistroff,1
#roussy,#roussy,1
#bbc,#bbc,1
#etsinonjedorsquand,#etsinonjedorsquand,1
#lesommeilcestpasmaintenant,#lesommeilcestpasmaintenant,1
#spd2013,#spd2013,4
#le06maijevotens,#le06maijevotens,5
#stopal,#stopal,2
#le6maijevotenicolas,#le6maijevotenicolas,1
#usquevilly,#usquevilly,1
#cestgrâceàsarko,#cestgrâceàsarko,4
#cestgraceasarko,#cestgraceasarko,1
#le6maijevote,#le6maijevote,1
#vitelechangement,#vitelechangement,2
#wasistlos,#wasistlos,1
#jeudedupes,#jeudedupes,1
#droitsdesfemmes,#droitsdesfemmes,2
#guainothon,#guainothon,5
#socialistes276,#socialistes276,1
#réussite,#réussite,1
#promesses,#promesses,1
#petit,#petit,4
#élections,#élections,25
#larevanche,#larevanche,1
#gorgeprofonde,#gorgeprofonde,1
#y5forever,#y5forever,1
#pnr,#pnr,1
#dsf,#dsf,1
#fadela,#fadela,1
#sarkomenteur,#sarkomenteur,1
#touraine,#touraine,1
#lepaincestbon,#lepaincestbon,1
#fandepqr,#fandepqr,1
#pqbforever,#pqbforever,1
#11emeplaie,#11emeplaie,1
#fecamp,#fecamp,1
#extraordinaire,#extraordinaire,1
#réindustrialisation,#réindustrialisation,1
#enfin,#enfin,3
#dayenou,#dayenou,1
#réunion,#réunion,3
#franceprotectrice,#franceprotectrice,1
#dbatho,#dbatho,2
#darrieussecq,#darrieussecq,1
#militants,#militants,2
#spot,#spot,1
#parents,#parents,4
#toulousemontauban,#toulousemontauban,1
#dequisemoqueton,#dequisemoqueton,3
#rencontreimprobable,#rencontreimprobable,1
#38temoins,#38temoins,1
#congéparental,#congéparental,1
#enfance,#enfance,4
#arcelor,#arcelor,3
#sandouville,#sandouville,1
#epwall,#epwall,19
#ep,#ep,5
#manuelvalls,#manuelvalls,1
#pierrecamou,#pierrecamou,1
#sergeblanco,#sergeblanco,1
#grandstade,#grandstade,1
#garraud,#garraud,1
#onestpascouche,#onestpascouche,1
#comingout,#comingout,1
#pensions,#pensions,2
#vérité,#vérité,2
#mlepen,#mlepen,1
#crèches,#crèches,2
#recouvrement,#recouvrement,1
#solutions,#solutions,1
#radiall,#radiall,1
#apprentis,#apprentis,1
#pauvres,#pauvres,1
#nonàmerkozy,#nonàmerkozy,1
#mam,#mam,1
#vintage,#vintage,1
#merkozycasuffit,#merkozycasuffit,1
#obsessioncapillaire,#obsessioncapillaire,2
#dependance,#dependance,1
#salon,#salon,1
#producteur,#producteur,1
#moselle,#moselle,5
#famillesfortes,#famillesfortes,1
#maisons,#maisons,1
#estellegrelier,#estellegrelier,1
#arcelormittal,#arcelormittal,3
#ochlik,#ochlik,1
#pcp,#pcp,1
#mariage,#mariage,1
#ilsontoublielesvieux,#ilsontoublielesvieux,1
#orléans,#orléans,1
#pépinière,#pépinière,1
#manderen,#manderen,1
#léonetti,#léonetti,1
#cjr,#cjr,1
#eu,#eu,2
#pécresse,#pécresse,2
#audun,#audun,1
#frontaliers,#frontaliers,1
#lnpn,#lnpn,1
#grommerch,#grommerch,1
#niel,#niel,28
#génocide,#génocide,1
#arménie,#arménie,4
#cohn,#cohn,2
#électionspdtsocialisteseur,#électionspdtsocialisteseur,1
#vérités,#vérités,1
#martin,#martin,2
#jurépopulaire,#jurépopulaire,1
#franceo,#franceo,1
#lesquin,#lesquin,2
#circo5905,#circo5905,15
#vacances,#vacances,1
#ducoeuretdelaction,#ducoeuretdelaction,2
#ilsménervent,#ilsménervent,1
#wicres,#wicres,1
#circo5919,#circo5919,1
#hantay,#hantay,1
#porteparole,#porteparole,8
#députéfixe,#députéfixe,1
#fidélité,#fidélité,1
#voirlilleetmourir,#voirlilleetmourir,1
#leplustardpossible,#leplustardpossible,1
#gps,#gps,2
#jeudepiste,#jeudepiste,1
#radioclassique,#radioclassique,3
#bagnolet,#bagnolet,96
#reussirlechangement,#reussirlechangement,2
#haubourdin,#haubourdin,5
#ess,#ess,4
#weo,#weo,1
#quiperdgagne,#quiperdgagne,1
#seclin,#seclin,1
#saintdenis,#saintdenis,8
#ffff,#ffff,1
#falcon,#falcon,1
#fouquet,#fouquet,1
#jeposelaquestion,#jeposelaquestion,1
#lacohabitationcestmaintenant,#lacohabitationcestmaintenant,1
#caricature,#caricature,3
#gueuledebois,#gueuledebois,1
#portugal,#portugal,1
#opérationlégislatives,#opérationlégislatives,1
#republiquerassemblee,#republiquerassemblee,1
#porte,#porte,3
#lesjeunessocialistes,#lesjeunessocialistes,1
#partipris,#partipris,1
#manqued,#manqued,1
#avecstrakozy,#avecstrakozy,1
#procesdintention,#procesdintention,1
#attendezle6mai,#attendezle6mai,1
#telestprisquicroyaitprendre,#telestprisquicroyaitprendre,1
#nouvelleporteparole,#nouvelleporteparole,1
#marcq,#marcq,1
#listingclearstream,#listingclearstream,2
#taferka,#taferka,1
#conjecture,#conjecture,1
#latrouille,#latrouille,1
#esjlille,#esjlille,1
#députéseuletabandonné,#députéseuletabandonné,1
#public,#public,1
#cacophonie,#cacophonie,1
#malhonnêteté,#malhonnêteté,1
#pleinlesbottes,#pleinlesbottes,1
#raté,#raté,1
#pierrefitte,#pierrefitte,1
#villetaneuse,#villetaneuse,1
#elections2012,#elections2012,1
#arras,#arras,3
#vannier,#vannier,1
#bariseau,#bariseau,1
#mythe,#mythe,1
#printempsduchangement,#printempsduchangement,1
#picbadge,#picbadge,1
#ajaccio,#ajaccio,7
#porteparoleengoguette,#porteparoleengoguette,1
#diffamation,#diffamation,4
#baratin,#baratin,1
#manipulations,#manipulations,1
#bellevilloise,#bellevilloise,5
#snif,#snif,1
#magique,#magique,1
#attali,#attali,2
#déclarationsscandaleuses,#déclarationsscandaleuses,1
#indigne,#indigne,1
#clearstream,#clearstream,1
#hollandefermelesyeuxsurtout,#hollandefermelesyeuxsurtout,1
#f2012,#f2012,5
#porteparoleefficace,#porteparoleefficace,1
#porteparolequinesenlaissepascompter,#porteparolequinesenlaissepascompter,1
#fsback,#fsback,2
#wavrin,#wavrin,2
#marianelo,#marianelo,1
#sébastienfort,#sébastienfort,1
#repentin,#repentin,2
#sarkoflop,#sarkoflop,1
#respectmag,#respectmag,1
#rossinot,#rossinot,1
#attestation,#attestation,1
#ppo,#ppo,1
#ucp2f,#ucp2f,1
#presse42,#presse42,1
#soleildanslecoeur,#soleildanslecoeur,1
#oups,#oups,1
#devoirderéserve,#devoirderéserve,1
#dépendance,#dépendance,5
#onestpeudechose,#onestpeudechose,1
#cassez,#cassez,3
#noncenestpasunepubpourunassureur,#noncenestpasunepubpourunassureur,1
#cestunmetier,#cestunmetier,1
#chouette,#chouette,1
#moqued,#moqued,1
#mèredenissortdececorps,#mèredenissortdececorps,1
#quivivraverra,#quivivraverra,1
#quotienfamilial,#quotienfamilial,1
#euthanasie,#euthanasie,8
#enfinlebadgodesberg,#enfinlebadgodesberg,1
#rienàcacher,#rienàcacher,1
#petitepenséedusoir,#petitepenséedusoir,1
#toutlemondelogéàlamêmeenseigne,#toutlemondelogéàlamêmeenseigne,1
#excellent,#excellent,1
#chauvin,#chauvin,1
#leuropeforte,#leuropeforte,2
#bravo,#bravo,4
#merci,#merci,2
#missionsuperbementaccomplie,#missionsuperbementaccomplie,1
#belleville,#belleville,1
#autremonde,#autremonde,1
#onnouspiquenotreboulot,#onnouspiquenotreboulot,1
#chômagetechnique,#chômagetechnique,1
#cloclo,#cloclo,1
#vivelenord,#vivelenord,1
#braderiesarkozyanact,#braderiesarkozyanact,1
#europeforte,#europeforte,10
#continuonslamobilisation,#continuonslamobilisation,1
#yade,#yade,5
#mobilisezvous,#mobilisezvous,1
#itunes,#itunes,1
#aurelietaquilain,#aurelietaquilain,1
#jidldf,#jidldf,2
#lheurededormir,#lheurededormir,1
#paroledhomme,#paroledhomme,1
#lafranceinsomniaque,#lafranceinsomniaque,1
#uneautrequestion,#uneautrequestion,1
#ecosante,#ecosante,1
#financespubliques,#financespubliques,1
#compassion,#compassion,1
#solidaritéavecporteparole,#solidaritéavecporteparole,1
#pasvenalpour2sous,#pasvenalpour2sous,1
#celanenousregardepas,#celanenousregardepas,1
#fm,#fm,1
#tourismeforcé,#tourismeforcé,1
#penséepoureux,#penséepoureux,1
#galère,#galère,1
#voitureamphibie,#voitureamphibie,1
#routesdéblayées,#routesdéblayées,1
#tendreloreille,#tendreloreille,1
#cestlenoooord,#cestlenoooord,1
#pourcombiendetemps,#pourcombiendetemps,2
#dilemme,#dilemme,2
#pasdinfo,#pasdinfo,1
#hqbconseil,#hqbconseil,1
#mormeck,#mormeck,5
#peav,#peav,1
#improvisationpermanente,#improvisationpermanente,1
#genocidearmenien,#genocidearmenien,1
#lesinconnus,#lesinconnus,1
#fhprésidentdumonde,#fhprésidentdumonde,1
#désolé,#désolé,1
#paslamêmephilosophie,#paslamêmephilosophie,1
#annéesjospin,#annéesjospin,1
#puriste,#puriste,1
#jaieupeur,#jaieupeur,1
#unpeudepatience,#unpeudepatience,1
#bonneuil,#bonneuil,6
#onsarrangeentreelites,#onsarrangeentreelites,1
#pasledroitalerreur,#pasledroitalerreur,1
#ruffin,#ruffin,2
#superu,#superu,2
#pasderépitpourlesbraves,#pasderépitpourlesbraves,1
#ahleshabitudes,#ahleshabitudes,1
#porteparoles,#porteparoles,1
#simpliciténaturelle,#simpliciténaturelle,1
#lacampagnecestfaitpourça,#lacampagnecestfaitpourça,1
#dilain,#dilain,1
#louis,#louis,1
#pari,#pari,1
#vanneste,#vanneste,10
#élégance,#élégance,2
#pasàlahauteur,#pasàlahauteur,2
#sabotage,#sabotage,1
#coupdurideau,#coupdurideau,1
#scouttoujours,#scouttoujours,1
#propagande,#propagande,1
#aides,#aides,2
#melies,#melies,1
#luttecontrelefn,#luttecontrelefn,1
#affligeant,#affligeant,2
#conscienceprofessionnelle,#conscienceprofessionnelle,1
#tropjeune,#tropjeune,1
#madeinmontreuil,#madeinmontreuil,1
#forumsante,#forumsante,11
#fondationabbépierre,#fondationabbépierre,1
#metschevenementdansuntitredefilm,#metschevenementdansuntitredefilm,1
#riennestjoué,#riennestjoué,2
#alliancecentriste,#alliancecentriste,1
#réformedesretraites,#réformedesretraites,1
#sarkosow,#sarkosow,1
#sakozy,#sakozy,2
#retard,#retard,1
#whaouuuuuuu,#whaouuuuuuu,1
#automatique,#automatique,1
#intenable,#intenable,1
#35h,#35h,3
#concurrence,#concurrence,1
#saineémulation,#saineémulation,1
#droiteendetresse,#droiteendetresse,1
#enregistré,#enregistré,1
#multitâche,#multitâche,1
#vousmeconnaissez,#vousmeconnaissez,1
#bourget2012,#bourget2012,6
#combiençacoûte,#combiençacoûte,1
#commeclearstream,#commeclearstream,1
#exercicedestyle,#exercicedestyle,1
#balèze,#balèze,1
#avecqui,#avecqui,1
#aucunrespect,#aucunrespect,1
#encoreuneffort,#encoreuneffort,1
#clac,#clac,2
#pdg,#pdg,1
#lanouvellepme,#lanouvellepme,1
#créationdemplois,#créationdemplois,1
#goldenglobes,#goldenglobes,1
#jeandujardin,#jeandujardin,1
#partieremise,#partieremise,1
#mo,#mo,1
#bagnole,#bagnole,1
#maillotàpoisdumeilleurgrimpeur,#maillotàpoisdumeilleurgrimpeur,1
#cherchezvoustrouverez,#cherchezvoustrouverez,1
#ceremoniesdevoeux,#ceremoniesdevoeux,5
#circonscription,#circonscription,2
#àrefaire,#àrefaire,1
#enavantlagauche,#enavantlagauche,1
#racaille,#racaille,1
#cassetoipovcon,#cassetoipovcon,2
#cestdupareilaumême,#cestdupareilaumême,2
#cestpire,#cestpire,2
#trèvedesconfiseurs,#trèvedesconfiseurs,1
#cestunsacerdoce,#cestunsacerdoce,1
#attentifsàtout,#attentifsàtout,1
#pasdecompetitionentrevous,#pasdecompetitionentrevous,1
#mea,#mea,1
#toujourslàaubonmoment,#toujourslàaubonmoment,1
#essayezvousverrez,#essayezvousverrez,1
#yapadhélicehélascestlàquestlos,#yapadhélicehélascestlàquestlos,1
#puerta,#puerta,1
#évidence,#évidence,2
#circo6211,#circo6211,33
#circo7703,#circo7703,33
#crisenoy,#crisenoy,1
#montreynaud,#montreynaud,1
#circo4201,#circo4201,24
#festivalmontereauconfluences,#festivalmontereauconfluences,16
#circo1311,#circo1311,58
#aixduranne,#aixduranne,2
#circo4206,#circo4206,1
#montereau,#montereau,16
#verneuilletang,#verneuilletang,1
#montereauconfluence,#montereauconfluence,1
#parcnapoleon,#parcnapoleon,10
#kemel,#kemel,5
#roche,#roche,1
#kert2012,#kert2012,66
#makelele,#makelele,1
#servicepublic,#servicepublic,4
#kemel2012,#kemel2012,4
#perche,#perche,6
#beauce,#beauce,1
#expérience,#expérience,5
#stif,#stif,9
#circo9203,#circo9203,2
#aixenprovence,#aixenprovence,10
#fairecequelondit,#fairecequelondit,1
#jetwittemonaffiche,#jetwittemonaffiche,1
#passerieuxça,#passerieuxça,2
#circo7811,#circo7811,1
#15e,#15e,9
#réactions,#réactions,1
#e2c77,#e2c77,1
#mormant,#mormant,4
#siyonne,#siyonne,1
#desengament,#desengament,1
#ligner,#ligner,1
#sos,#sos,1
#courageux,#courageux,1
#interclubs,#interclubs,1
#cantwait,#cantwait,2
#jetaquineunpeu,#jetaquineunpeu,1
#blandylestours,#blandylestours,1
#misy,#misy,1
#fontaineleport,#fontaineleport,1
#puyricard,#puyricard,9
#jasdebouffan,#jasdebouffan,4
#circo77,#circo77,1
#comptesdecampagne,#comptesdecampagne,1
#honnêteté,#honnêteté,4
#peillon,#peillon,7
#saintetienne,#saintetienne,2
#emmaüs,#emmaüs,1
#etatps,#etatps,1
#saintmammes,#saintmammes,1
#originefrancegarantie,#originefrancegarantie,10
#villars,#villars,2
#mauvaisefoidegauche,#mauvaisefoidegauche,1
#gourvernementayrault,#gourvernementayrault,1
#ayraut,#ayraut,2
#martineaubry,#martineaubry,3
#lesecrennes,#lesecrennes,1
#lachapellegauthier,#lachapellegauthier,1
#cannesecluse,#cannesecluse,1
#defendrenosterritoires,#defendrenosterritoires,2
#andrézieux,#andrézieux,1
#héninbeaumont,#héninbeaumont,1
#11emecirconscription,#11emecirconscription,1
#fouju,#fouju,1
#7ecirco,#7ecirco,2
#pauc,#pauc,3
#lnh,#lnh,1
#esmans,#esmans,1
#ovei,#ovei,4
#jegomobile,#jegomobile,3
#operationparachutage,#operationparachutage,1
#onsemoquedeselecteurs,#onsemoquedeselecteurs,1
#essonne,#essonne,7
#aletrangeronvotens,#aletrangeronvotens,1
#rolling,#rolling,2
#ifop,#ifop,4
#rendezvousle6mai,#rendezvousle6mai,1
#delateteetdesepaules,#delateteetdesepaules,1
#yapasphoto,#yapasphoto,1
#justkidding,#justkidding,1
#incohérent,#incohérent,2
#surprise,#surprise,1
#suspense,#suspense,2
#nimportequoi,#nimportequoi,3
#fatalisme,#fatalisme,1
#lautredebat,#lautredebat,1
#6maisurprise,#6maisurprise,1
#travail,#travail,4
#beregovoy,#beregovoy,2
#hollandesosfantomes,#hollandesosfantomes,1
#jgj,#jgj,1
#occident,#occident,1
#numerique,#numerique,2
#papfh2012,#papfh2012,2
#elusdeterrain,#elusdeterrain,1
#puce,#puce,1
#bonventdevantlajustice,#bonventdevantlajustice,1
#amalya,#amalya,1
#affaires,#affaires,1
#caniveau,#caniveau,2
#votezns,#votezns,1
#jairienfoutucommedéputé,#jairienfoutucommedéputé,1
#rienàvoir,#rienàvoir,1
#ficelletropgrosse,#ficelletropgrosse,1
#formationprofessionnelle,#formationprofessionnelle,4
#hollandedpdpda,#hollandedpdpda,1
#moralisationviepolitique,#moralisationviepolitique,1
#partiradical,#partiradical,7
#champagnesurseine,#champagnesurseine,1
#sivry,#sivry,1
#indécision,#indécision,1
#peurdelaconfrontation,#peurdelaconfrontation,1
#leseulapasavoirrepondu,#leseulapasavoirrepondu,1
#votezsarkozy,#votezsarkozy,1
#votez,#votez,2
#meetingnice,#meetingnice,1
#fruitsdenosefforts,#fruitsdenosefforts,1
#chalonssursaone,#chalonssursaone,2
#onchangeladonne,#onchangeladonne,3
#decheaume,#decheaume,1
#heninbeaumont,#heninbeaumont,1
#philippekemel,#philippekemel,3
#yt2012,#yt2012,2
#longvic,#longvic,1
#saoneetloire,#saoneetloire,1
#cestavousdedecider,#cestavousdedecider,1
#cestcalechangement,#cestcalechangement,1
#calanques,#calanques,4
#moulins,#moulins,2
#allier,#allier,1
#rsa,#rsa,7
#nihous,#nihous,3
#meetinglille,#meetinglille,2
#sodimedical,#sodimedical,1
#vie,#vie,1
#chasseauxabstentions,#chasseauxabstentions,1
#rafraichissant,#rafraichissant,1
#epitech,#epitech,1
#médisance,#médisance,1
#circo1314,#circo1314,5
#mjm2012,#mjm2012,4
#inaugurationpermanence,#inaugurationpermanence,14
#ker,#ker,1
#pollier,#pollier,9
#bouchesdurhones,#bouchesdurhones,1
#peakoil,#peakoil,1
#grenelle,#grenelle,8
#nuitverte,#nuitverte,1
#fnh,#fnh,1
#économique,#économique,1
#manquesdemoyens,#manquesdemoyens,1
#maryliselebranchu,#maryliselebranchu,2
#noraberra,#noraberra,1
#grandrdv,#grandrdv,1
#henin,#henin,1
#députéavantinternet,#députéavantinternet,1
#mystère,#mystère,1
#çapromet,#çapromet,2
#bonneretraite,#bonneretraite,1
#marianne,#marianne,3
#longévité,#longévité,2
#briedemontereau,#briedemontereau,1
#ambianceauxextremes,#ambianceauxextremes,1
#lettreauxfrançais,#lettreauxfrançais,1
#courtoisie,#courtoisie,1
#lesmilles,#lesmilles,1
#laréunion,#laréunion,5
#embarras,#embarras,1
#clubproduireenfrance,#clubproduireenfrance,1
#lacharitesurloire,#lacharitesurloire,2
#lamajoritesilencieuseenmarche,#lamajoritesilencieuseenmarche,1
#compétitioncollageencours,#compétitioncollageencours,1
#collomb,#collomb,1
#fontainebleau,#fontainebleau,1
#developpement,#developpement,1
#philippe,#philippe,1
#urbanboxing,#urbanboxing,2
#boxe,#boxe,2
#laseineenpartage,#laseineenpartage,1
#peupledefrance,#peupledefrance,1
#ffglobal,#ffglobal,1
#moretsurloing,#moretsurloing,1
#festivalmontereauconfluences2012,#festivalmontereauconfluences2012,1
#grandemprunt,#grandemprunt,1
#iphone,#iphone,1
#hollandeniouininon,#hollandeniouininon,1
#elancourt,#elancourt,12
#netneutralité,#netneutralité,4
#7emecirco,#7emecirco,1
#capitainedepedalo,#capitainedepedalo,1
#factchecking,#factchecking,1
#canabis,#canabis,1
#grandflou,#grandflou,1
#mélenchon2012,#mélenchon2012,1
#petitbonheur,#petitbonheur,1
#vitatour,#vitatour,1
#fracturationhydraulique,#fracturationhydraulique,1
#ome,#ome,1
#omc,#omc,1
#breakingnews,#breakingnews,1
#eurocloud,#eurocloud,1
#francophonie,#francophonie,3
#2poids2mesures,#2poids2mesures,1
#recueillement,#recueillement,1
#mahb,#mahb,1
#derby,#derby,1
#continuez,#continuez,1
#canalplus,#canalplus,5
#philosophiedifférente,#philosophiedifférente,1
#lesimpotscest,#lesimpotscest,1
#circo773,#circo773,1
#trolldusoirbonsoir,#trolldusoirbonsoir,1
#sainté,#sainté,3
#fetedelinternet,#fetedelinternet,1
#ogm,#ogm,1
#promessetenue,#promessetenue,1
#lafraisemasquée,#lafraisemasquée,1
#merciborloo,#merciborloo,2
#mercisarko,#mercisarko,7
#scop,#scop,2
#rienquepourmagueule,#rienquepourmagueule,1
#lafrancemolle,#lafrancemolle,1
#oseo,#oseo,3
#circulezplusrienavoir,#circulezplusrienavoir,1
#patience,#patience,1
#timeline,#timeline,1
#netneutralite,#netneutralite,6
#seineetmarne,#seineetmarne,1
#drôme,#drôme,5
#sudradio,#sudradio,2
#hasbeenmeeting,#hasbeenmeeting,1
#etalab,#etalab,4
#chosefaite,#chosefaite,1
#athlétisme,#athlétisme,1
#istanbul,#istanbul,1
#saintchamond,#saintchamond,1
#112econgrés,#112econgrés,2
#itélè,#itélè,2
#idéologie,#idéologie,1
#lemans,#lemans,3
#nimportenawak,#nimportenawak,1
#épuration,#épuration,1
#incantation,#incantation,2
#apels,#apels,6
#tchatnkm,#tchatnkm,5
#brazzaville,#brazzaville,1
#staytuned,#staytuned,1
#combiendelapinsdanssonchapeau,#combiendelapinsdanssonchapeau,1
#melty,#melty,1
#métro,#métro,1
#os117,#os117,1
#thdmobile,#thdmobile,2
#ouestlacoherence,#ouestlacoherence,1
#onypeutrien,#onypeutrien,1
#pilotageàvue,#pilotageàvue,1
